"Plot Title: 10313415-1"
"#","Date Time, GMT-08:00","Avg: Temp, °C (LGR S/N: 10313415, SEN S/N: 10313415)"
1,03/05/15 12:00:00 AM,20.483
2,03/06/15 12:00:00 AM,20.026
3,03/07/15 12:00:00 AM,19.004
4,03/08/15 12:00:00 AM,18.132
5,03/09/15 12:00:00 AM,20.462
6,03/10/15 12:00:00 AM,21.014
7,03/11/15 12:00:00 AM,21.424
8,03/12/15 12:00:00 AM,21.875
9,03/13/15 12:00:00 AM,21.671
10,03/14/15 12:00:00 AM,21.096
11,03/15/15 12:00:00 AM,19.225
12,03/16/15 12:00:00 AM,19.984
13,03/17/15 12:00:00 AM,20.684
14,03/18/15 12:00:00 AM,21.319
15,03/19/15 12:00:00 AM,21.592
16,03/20/15 12:00:00 AM,21.434
17,03/21/15 12:00:00 AM,20.268
18,03/22/15 12:00:00 AM,18.687
19,03/23/15 12:00:00 AM,19.937
20,03/24/15 12:00:00 AM,15.606
21,03/25/15 12:00:00 AM,11.629
22,03/26/15 12:00:00 AM,12.588
23,03/27/15 12:00:00 AM,12.766
24,03/28/15 12:00:00 AM,12.754
25,03/29/15 12:00:00 AM,12.530
26,03/30/15 12:00:00 AM,12.919
27,03/31/15 12:00:00 AM,12.494
28,04/01/15 12:00:00 AM,11.661
29,04/02/15 12:00:00 AM,11.692
30,04/03/15 12:00:00 AM,11.293
31,04/04/15 12:00:00 AM,11.095
32,04/05/15 12:00:00 AM,11.194
33,04/06/15 12:00:00 AM,11.727
34,04/07/15 12:00:00 AM,11.756
35,04/08/15 12:00:00 AM,12.002
36,04/09/15 12:00:00 AM,12.007
37,04/10/15 12:00:00 AM,11.785
38,04/11/15 12:00:00 AM,11.608
39,04/12/15 12:00:00 AM,11.568
40,04/13/15 12:00:00 AM,11.188
41,04/14/15 12:00:00 AM,11.100
42,04/15/15 12:00:00 AM,11.280
43,04/16/15 12:00:00 AM,11.678
44,04/17/15 12:00:00 AM,12.261
45,04/18/15 12:00:00 AM,12.623
46,04/19/15 12:00:00 AM,12.755
47,04/20/15 12:00:00 AM,13.078
48,04/21/15 12:00:00 AM,12.647
49,04/22/15 12:00:00 AM,12.177
50,04/23/15 12:00:00 AM,11.820
51,04/24/15 12:00:00 AM,11.589
52,04/25/15 12:00:00 AM,11.649
53,04/26/15 12:00:00 AM,11.613
54,04/27/15 12:00:00 AM,13.083
