SimDay Temp Diet1 Diet2 Diet3 Diet4 Diet5 Diet6 Diet7 Diet8 Diet9 Diet10
1 7.7 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
2 9.1 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
3 10.4 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
4 10.8 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
5 11 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
6 11.6 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
7 10.9 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
8 9.1 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
9 8.3 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
10 8.7 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
11 9.2 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
12 8.6 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
13 11.4 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
14 11.2 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
15 9.6 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
16 10.4 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
17 11.5 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
18 11.2 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
19 11.1 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
20 10.6 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
21 10.3 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
22 10.2 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
23 10.6 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
24 11.5 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
25 12.3 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
26 12 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
27 11.2 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
28 10.3 0.32656598624403 0.0726521731113201 0.273828622005864 0.0986705021113385 0.0114325754642179 0.142538400545813 0.0503402113182497 0.0223119617930704 0.00165956740609614 0
