SimDay Temp Diet1 Diet2 Diet3 Diet4 Diet5 Diet6 Diet7 Diet8 Diet9 Diet10
1 12.437 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
2 11.963 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
3 11.894 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
4 12.294 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
5 12.155 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
6 11.657 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
7 11.682 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
8 11.508 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
9 10.697 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
10 11.058 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
11 11.919 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
12 12.526 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
13 12.939 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
14 12.264 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
15 11.96 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
16 11.665 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
17 12.007 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
18 12.179 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
19 12.322 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
20 12.554 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
21 13.522 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
22 14.494 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
23 13.737 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
24 14.177 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
25 13.708 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
26 12.912 0.0643889618922471 0.0302233902759527 0.0584756898817346 0.140604467805519 0.0105124835742444 0.610381077529567 0.00131406044678055 0.00985545335085414 0.0742444152431012 0
